BookName,ChapterName,CharacterName,Percentile
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.70935960591133
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.7151067323481117
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.7192118226600985
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.7241379310344827
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.7266009852216748
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.740431981811292
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.7545155993431856
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.7820197044334976
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.796551724137931
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.8111658456486044
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.8446868402533427
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.8567323481116584
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.8912466843501325
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.8920734437975817
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.9039408866995073
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.917151813703538
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.9334975369458127
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.935960591133005
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.9438682914182008
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.9458128078817734
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.95141065830721
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.9532019704433496
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.9679802955665024
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.9741379310344827
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.9805548353642728
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.9829410691479656
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.9866584564860426
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.998105342932929
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","ayurvati",1.3789584799437016
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","ayurvati",1.3891625615763548
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","ayurvati",1.4051724137931034
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","ayurvati",1.422776006954506
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","ayurvati",1.4477832512315272
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","ayurvati",1.458128078817734
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","chenardhwaj",1.0006717420510525
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","chenardhwaj",1.0147783251231528
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","chenardhwaj",1.022167487684729
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","chenardhwaj",1.035501953456769
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","chenardhwaj",1.0611974232663888
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","chenardhwaj",1.3178708264915162
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","nandi",1.0807334428024082
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","nandi",1.3142857142857143
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","nandi",1.4630541871921183
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","nandi",1.4685598377281948
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","nandi",1.4749589490968802
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","nandi",1.4849624060150375
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","nandi",1.5007244277021154
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","nandi",1.516967706622879
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","nandi",1.5291088222122706
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","nandi",1.5334271639690358
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","nandi",1.5636875439831104
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","nandi",1.5711693025667617
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","nandi",1.6417025862068966
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","nandi",1.6592775041050905
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","nandi",1.6696223316912973
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","nandi",1.676220331392745
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","nandi",1.6789819376026274
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","nandi",1.6948275862068964
